"Source","Traget","Year"
15501,12973,1995
15501,38946,1995
15501,2835,1995
15501,26622,1995
15501,183081,1995
15501,19714,1995
15501,3476,1995
15501,4803,1995
15501,574,1995
15501,4562,1995
15501,3478,1995
15501,3478,1995
15501,3476,1995
15501,3526,1995
15501,4803,1995
15501,12337,1995
15501,276161,1995
87,12973,1995
87,38946,1995
87,2835,1995
87,26622,1995
87,183081,1995
87,19714,1995
87,3476,1995
87,4803,1995
87,574,1995
87,4562,1995
87,3478,1995
87,3478,1995
87,3476,1995
87,3526,1995
87,4803,1995
87,12337,1995
87,276161,1995
12973,38946,1995
12973,2835,1995
12973,26622,1995
12973,183081,1995
12973,19714,1995
12973,3476,1995
12973,4803,1995
12973,574,1995
12973,4562,1995
12973,3478,1995
12973,3478,1995
12973,3476,1995
12973,3526,1995
12973,4803,1995
12973,12337,1995
12973,276161,1995
38946,2835,1995
38946,26622,1995
38946,183081,1995
38946,19714,1995
38946,3476,1995
38946,4803,1995
38946,574,1995
38946,4562,1995
38946,3478,1995
38946,3478,1995
38946,3476,1995
38946,3526,1995
38946,4803,1995
38946,12337,1995
38946,276161,1995
2835,26622,1995
2835,183081,1995
2835,19714,1995
2835,3476,1995
2835,4803,1995
2835,574,1995
2835,4562,1995
2835,3478,1995
2835,3478,1995
2835,3476,1995
2835,3526,1995
2835,4803,1995
2835,12337,1995
2835,276161,1995
26622,183081,1995
26622,19714,1995
26622,3476,1995
26622,4803,1995
26622,574,1995
26622,4562,1995
26622,3478,1995
26622,3478,1995
26622,3476,1995
26622,3526,1995
26622,4803,1995
26622,12337,1995
26622,276161,1995
183081,19714,1995
183081,3476,1995
183081,4803,1995
183081,574,1995
183081,4562,1995
183081,3478,1995
183081,3478,1995
183081,3476,1995
183081,3526,1995
183081,4803,1995
183081,12337,1995
183081,276161,1995
19714,3476,1995
19714,4803,1995
19714,574,1995
19714,4562,1995
19714,3478,1995
19714,3478,1995
19714,3476,1995
19714,3526,1995
19714,4803,1995
19714,12337,1995
19714,276161,1995
3476,4803,1995
3476,574,1995
3476,4562,1995
3476,3478,1995
3476,3478,1995
3476,3476,1995
3476,3526,1995
3476,4803,1995
3476,12337,1995
3476,276161,1995
4803,574,1995
4803,4562,1995
4803,3478,1995
4803,3478,1995
4803,3476,1995
4803,3526,1995
4803,4803,1995
4803,12337,1995
4803,276161,1995
574,4562,1995
574,3478,1995
574,3478,1995
574,3476,1995
574,3526,1995
574,4803,1995
574,12337,1995
574,276161,1995
4562,3478,1995
4562,3478,1995
4562,3476,1995
4562,3526,1995
4562,4803,1995
4562,12337,1995
4562,276161,1995
3478,3478,1995
3478,3476,1995
3478,3526,1995
3478,4803,1995
3478,12337,1995
3478,276161,1995
3478,3476,1995
3478,3526,1995
3478,4803,1995
3478,12337,1995
3478,276161,1995
3476,3526,1995
3476,4803,1995
3476,12337,1995
3476,276161,1995
3526,4803,1995
3526,12337,1995
3526,276161,1995
4803,12337,1995
4803,276161,1995
12337,276161,1995
483006,318273,1988
483006,318274,1988
483006,318583,1988
483006,274726,1988
318273,318274,1988
318273,318583,1988
318273,274726,1988
318274,318583,1988
318274,274726,1988
318583,274726,1988
59174,59175,1987
59174,352871,1987
59174,123235,1987
59174,532374,1987
59174,623575,1987
59175,352871,1987
59175,123235,1987
59175,532374,1987
59175,623575,1987
352871,123235,1987
352871,532374,1987
352871,623575,1987
123235,532374,1987
123235,623575,1987
532374,623575,1987
223992,223992,2004
107259,281681,2014
107259,685089,2014
107259,107259,2014
107259,685101,2014
107259,685090,2014
107259,685091,2014
107259,685092,2014
107259,481737,2014
107259,685093,2014
107259,685094,2014
107259,136975,2014
107259,685095,2014
107259,685096,2014
107259,685097,2014
107259,375535,2014
107259,685098,2014
107259,481737,2014
107259,685099,2014
107259,685097,2014
107259,685094,2014
107259,605678,2014
107259,685097,2014
107259,685099,2014
107259,538880,2014
281681,685089,2014
281681,107259,2014
281681,685101,2014
281681,685090,2014
281681,685091,2014
281681,685092,2014
281681,481737,2014
281681,685093,2014
281681,685094,2014
281681,136975,2014
281681,685095,2014
281681,685096,2014
281681,685097,2014
281681,375535,2014
281681,685098,2014
281681,481737,2014
281681,685099,2014
281681,685097,2014
281681,685094,2014
281681,605678,2014
281681,685097,2014
281681,685099,2014
281681,538880,2014
685089,107259,2014
685089,685101,2014
685089,685090,2014
685089,685091,2014
685089,685092,2014
685089,481737,2014
685089,685093,2014
685089,685094,2014
685089,136975,2014
685089,685095,2014
685089,685096,2014
685089,685097,2014
685089,375535,2014
685089,685098,2014
685089,481737,2014
685089,685099,2014
685089,685097,2014
685089,685094,2014
685089,605678,2014
685089,685097,2014
685089,685099,2014
685089,538880,2014
107259,685101,2014
107259,685090,2014
107259,685091,2014
107259,685092,2014
107259,481737,2014
107259,685093,2014
107259,685094,2014
107259,136975,2014
107259,685095,2014
107259,685096,2014
107259,685097,2014
107259,375535,2014
107259,685098,2014
107259,481737,2014
107259,685099,2014
107259,685097,2014
107259,685094,2014
107259,605678,2014
107259,685097,2014
107259,685099,2014
107259,538880,2014
685101,685090,2014
685101,685091,2014
685101,685092,2014
685101,481737,2014
685101,685093,2014
685101,685094,2014
685101,136975,2014
685101,685095,2014
685101,685096,2014
685101,685097,2014
685101,375535,2014
685101,685098,2014
685101,481737,2014
685101,685099,2014
685101,685097,2014
685101,685094,2014
685101,605678,2014
685101,685097,2014
685101,685099,2014
685101,538880,2014
685090,685091,2014
685090,685092,2014
685090,481737,2014
685090,685093,2014
685090,685094,2014
685090,136975,2014
685090,685095,2014
685090,685096,2014
685090,685097,2014
685090,375535,2014
685090,685098,2014
685090,481737,2014
685090,685099,2014
685090,685097,2014
685090,685094,2014
685090,605678,2014
685090,685097,2014
685090,685099,2014
685090,538880,2014
685091,685092,2014
685091,481737,2014
685091,685093,2014
685091,685094,2014
685091,136975,2014
685091,685095,2014
685091,685096,2014
685091,685097,2014
685091,375535,2014
685091,685098,2014
685091,481737,2014
685091,685099,2014
685091,685097,2014
685091,685094,2014
685091,605678,2014
685091,685097,2014
685091,685099,2014
685091,538880,2014
685092,481737,2014
685092,685093,2014
685092,685094,2014
685092,136975,2014
685092,685095,2014
685092,685096,2014
685092,685097,2014
685092,375535,2014
685092,685098,2014
685092,481737,2014
685092,685099,2014
685092,685097,2014
685092,685094,2014
685092,605678,2014
685092,685097,2014
685092,685099,2014
685092,538880,2014
481737,685093,2014
481737,685094,2014
481737,136975,2014
481737,685095,2014
481737,685096,2014
481737,685097,2014
481737,375535,2014
481737,685098,2014
481737,481737,2014
481737,685099,2014
481737,685097,2014
481737,685094,2014
481737,605678,2014
481737,685097,2014
481737,685099,2014
481737,538880,2014
685093,685094,2014
685093,136975,2014
685093,685095,2014
685093,685096,2014
685093,685097,2014
685093,375535,2014
685093,685098,2014
685093,481737,2014
685093,685099,2014
685093,685097,2014
685093,685094,2014
685093,605678,2014
685093,685097,2014
685093,685099,2014
685093,538880,2014
685094,136975,2014
685094,685095,2014
685094,685096,2014
685094,685097,2014
685094,375535,2014
685094,685098,2014
685094,481737,2014
685094,685099,2014
685094,685097,2014
685094,685094,2014
685094,605678,2014
685094,685097,2014
685094,685099,2014
685094,538880,2014
136975,685095,2014
136975,685096,2014
136975,685097,2014
136975,375535,2014
136975,685098,2014
136975,481737,2014
136975,685099,2014
136975,685097,2014
136975,685094,2014
136975,605678,2014
136975,685097,2014
136975,685099,2014
136975,538880,2014
685095,685096,2014
685095,685097,2014
685095,375535,2014
685095,685098,2014
685095,481737,2014
685095,685099,2014
685095,685097,2014
685095,685094,2014
685095,605678,2014
685095,685097,2014
685095,685099,2014
685095,538880,2014
685096,685097,2014
685096,375535,2014
685096,685098,2014
685096,481737,2014
685096,685099,2014
685096,685097,2014
685096,685094,2014
685096,605678,2014
685096,685097,2014
685096,685099,2014
685096,538880,2014
685097,375535,2014
685097,685098,2014
685097,481737,2014
685097,685099,2014
685097,685097,2014
685097,685094,2014
685097,605678,2014
685097,685097,2014
685097,685099,2014
685097,538880,2014
375535,685098,2014
375535,481737,2014
375535,685099,2014
375535,685097,2014
375535,685094,2014
375535,605678,2014
375535,685097,2014
375535,685099,2014
375535,538880,2014
685098,481737,2014
685098,685099,2014
685098,685097,2014
685098,685094,2014
685098,605678,2014
685098,685097,2014
685098,685099,2014
685098,538880,2014
481737,685099,2014
481737,685097,2014
481737,685094,2014
481737,605678,2014
481737,685097,2014
481737,685099,2014
481737,538880,2014
685099,685097,2014
685099,685094,2014
685099,605678,2014
685099,685097,2014
685099,685099,2014
685099,538880,2014
685097,685094,2014
685097,605678,2014
685097,685097,2014
685097,685099,2014
685097,538880,2014
685094,605678,2014
685094,685097,2014
685094,685099,2014
685094,538880,2014
605678,685097,2014
605678,685099,2014
605678,538880,2014
685097,685099,2014
685097,538880,2014
685099,538880,2014
654079,554013,1984
112339,555389,1993
112339,112339,1993
112339,555390,1993
112339,555391,1993
112339,516056,1993
112339,29624,1993
112339,112339,1993
555389,112339,1993
555389,555390,1993
555389,555391,1993
555389,516056,1993
555389,29624,1993
555389,112339,1993
112339,555390,1993
112339,555391,1993
112339,516056,1993
112339,29624,1993
112339,112339,1993
555390,555391,1993
555390,516056,1993
555390,29624,1993
555390,112339,1993
555391,516056,1993
555391,29624,1993
555391,112339,1993
516056,29624,1993
516056,112339,1993
29624,112339,1993
12309,12309,1993
12309,513761,1994
583441,18388,1983
12309,513761,1994
662017,662018,1987
662017,662019,1987
662018,662019,1987
25292,53603,1987
683839,537348,1988
683839,683840,1988
683839,202458,1988
683839,134701,1988
537348,683840,1988
537348,202458,1988
537348,134701,1988
683840,202458,1988
683840,134701,1988
202458,134701,1988
67919,69121,1988
67919,1941,1988
67919,127668,1988
67919,6,1988
67919,206261,1988
67919,13415,1988
67919,67919,1988
67919,1941,1988
67919,6,1988
67919,67919,1988
67919,1941,1988
67919,6,1988
67919,69121,1988
67919,127668,1988
67919,1941,1988
67919,6,1988
67919,13415,1988
67919,69121,1988
67919,1941,1988
67919,6,1988
69121,1941,1988
69121,127668,1988
69121,6,1988
69121,206261,1988
69121,13415,1988
69121,67919,1988
69121,1941,1988
69121,6,1988
69121,67919,1988
69121,1941,1988
69121,6,1988
69121,69121,1988
69121,127668,1988
69121,1941,1988
69121,6,1988
69121,13415,1988
69121,69121,1988
69121,1941,1988
69121,6,1988
1941,127668,1988
1941,6,1988
1941,206261,1988
1941,13415,1988
1941,67919,1988
1941,1941,1988
1941,6,1988
1941,67919,1988
1941,1941,1988
1941,6,1988
1941,69121,1988
1941,127668,1988
1941,1941,1988
1941,6,1988
1941,13415,1988
1941,69121,1988
1941,1941,1988
1941,6,1988
127668,6,1988
127668,206261,1988
127668,13415,1988
127668,67919,1988
127668,1941,1988
127668,6,1988
127668,67919,1988
127668,1941,1988
127668,6,1988
127668,69121,1988
127668,127668,1988
127668,1941,1988
127668,6,1988
127668,13415,1988
127668,69121,1988
127668,1941,1988
127668,6,1988
6,206261,1988
6,13415,1988
6,67919,1988
6,1941,1988
6,6,1988
6,67919,1988
6,1941,1988
6,6,1988
6,69121,1988
6,127668,1988
6,1941,1988
6,6,1988
6,13415,1988
6,69121,1988
6,1941,1988
6,6,1988
206261,13415,1988
206261,67919,1988
206261,1941,1988
206261,6,1988
206261,67919,1988
206261,1941,1988
206261,6,1988
206261,69121,1988
206261,127668,1988
206261,1941,1988
206261,6,1988
206261,13415,1988
206261,69121,1988
206261,1941,1988
206261,6,1988
13415,67919,1988
13415,1941,1988
13415,6,1988
13415,67919,1988
13415,1941,1988
13415,6,1988
13415,69121,1988
13415,127668,1988
13415,1941,1988
13415,6,1988
13415,13415,1988
13415,69121,1988
13415,1941,1988
13415,6,1988
67919,1941,1988
67919,6,1988
67919,67919,1988
67919,1941,1988
67919,6,1988
67919,69121,1988
67919,127668,1988
67919,1941,1988
67919,6,1988
67919,13415,1988
67919,69121,1988
67919,1941,1988
67919,6,1988
1941,6,1988
1941,67919,1988
1941,1941,1988
1941,6,1988
1941,69121,1988
1941,127668,1988
1941,1941,1988
1941,6,1988
1941,13415,1988
1941,69121,1988
1941,1941,1988
1941,6,1988
6,67919,1988
6,1941,1988
6,6,1988
6,69121,1988
6,127668,1988
6,1941,1988
6,6,1988
6,13415,1988
6,69121,1988
6,1941,1988
6,6,1988
67919,1941,1988
67919,6,1988
67919,69121,1988
67919,127668,1988
67919,1941,1988
67919,6,1988
67919,13415,1988
67919,69121,1988
67919,1941,1988
67919,6,1988
1941,6,1988
1941,69121,1988
1941,127668,1988
1941,1941,1988
1941,6,1988
1941,13415,1988
1941,69121,1988
1941,1941,1988
1941,6,1988
6,69121,1988
6,127668,1988
6,1941,1988
6,6,1988
6,13415,1988
6,69121,1988
6,1941,1988
6,6,1988
69121,127668,1988
69121,1941,1988
69121,6,1988
69121,13415,1988
69121,69121,1988
69121,1941,1988
69121,6,1988
127668,1941,1988
127668,6,1988
127668,13415,1988
127668,69121,1988
127668,1941,1988
127668,6,1988
1941,6,1988
1941,13415,1988
1941,69121,1988
1941,1941,1988
1941,6,1988
6,13415,1988
6,69121,1988
6,1941,1988
6,6,1988
13415,69121,1988
13415,1941,1988
13415,6,1988
69121,1941,1988
69121,6,1988
1941,6,1988
185731,185731,2004
125675,125675,2006
125675,125675,2006
125675,125675,2006
631412,631412,1982
190390,190390,2008
606434,606434,1982
158295,158296,2000
158295,158296,2000
158295,158299,2000
158295,179368,2000
158295,189912,2000
158295,179370,2000
158295,228965,2000
158295,158295,2000
158295,158300,2000
158295,179371,2000
158295,162914,2000
158295,158302,2000
158295,189914,2000
158295,222087,2000
158295,189914,2000
158295,222087,2000
158295,158295,2000
158295,113915,2000
158295,158303,2000
158295,228943,2000
158295,228944,2000
158295,154825,2000
158295,228946,2000
158295,228947,2000
158296,158296,2000
158296,158299,2000
158296,179368,2000
158296,189912,2000
158296,179370,2000
158296,228965,2000
158296,158295,2000
158296,158300,2000
158296,179371,2000
158296,162914,2000
158296,158302,2000
158296,189914,2000
158296,222087,2000
158296,189914,2000
158296,222087,2000
158296,158295,2000
158296,113915,2000
158296,158303,2000
158296,228943,2000
158296,228944,2000
158296,154825,2000
158296,228946,2000
158296,228947,2000
158296,158299,2000
158296,179368,2000
158296,189912,2000
158296,179370,2000
158296,228965,2000
158296,158295,2000
158296,158300,2000
158296,179371,2000
158296,162914,2000
158296,158302,2000
158296,189914,2000
158296,222087,2000
158296,189914,2000
158296,222087,2000
158296,158295,2000
158296,113915,2000
158296,158303,2000
158296,228943,2000
158296,228944,2000
158296,154825,2000
158296,228946,2000
158296,228947,2000
158299,179368,2000
158299,189912,2000
158299,179370,2000
158299,228965,2000
158299,158295,2000
158299,158300,2000
158299,179371,2000
158299,162914,2000
158299,158302,2000
158299,189914,2000
158299,222087,2000
158299,189914,2000
158299,222087,2000
158299,158295,2000
158299,113915,2000
158299,158303,2000
158299,228943,2000
158299,228944,2000
158299,154825,2000
158299,228946,2000
158299,228947,2000
179368,189912,2000
179368,179370,2000
179368,228965,2000
179368,158295,2000
179368,158300,2000
179368,179371,2000
179368,162914,2000
179368,158302,2000
179368,189914,2000
179368,222087,2000
179368,189914,2000
179368,222087,2000
179368,158295,2000
179368,113915,2000
179368,158303,2000
179368,228943,2000
179368,228944,2000
179368,154825,2000
179368,228946,2000
179368,228947,2000
189912,179370,2000
189912,228965,2000
189912,158295,2000
189912,158300,2000
189912,179371,2000
189912,162914,2000
189912,158302,2000
189912,189914,2000
189912,222087,2000
189912,189914,2000
189912,222087,2000
189912,158295,2000
189912,113915,2000
189912,158303,2000
189912,228943,2000
189912,228944,2000
189912,154825,2000
189912,228946,2000
189912,228947,2000
179370,228965,2000
179370,158295,2000
179370,158300,2000
179370,179371,2000
179370,162914,2000
179370,158302,2000
179370,189914,2000
179370,222087,2000
179370,189914,2000
179370,222087,2000
179370,158295,2000
179370,113915,2000
179370,158303,2000
179370,228943,2000
179370,228944,2000
179370,154825,2000
179370,228946,2000
179370,228947,2000
228965,158295,2000
228965,158300,2000
228965,179371,2000
228965,162914,2000
228965,158302,2000
228965,189914,2000
228965,222087,2000
228965,189914,2000
228965,222087,2000
228965,158295,2000
228965,113915,2000
228965,158303,2000
228965,228943,2000
228965,228944,2000
228965,154825,2000
228965,228946,2000
228965,228947,2000
158295,158300,2000
158295,179371,2000
158295,162914,2000
158295,158302,2000
158295,189914,2000
158295,222087,2000
158295,189914,2000
158295,222087,2000
158295,158295,2000
158295,113915,2000
158295,158303,2000
158295,228943,2000
158295,228944,2000
158295,154825,2000
158295,228946,2000
158295,228947,2000
158300,179371,2000
158300,162914,2000
158300,158302,2000
158300,189914,2000
158300,222087,2000
158300,189914,2000
158300,222087,2000
158300,158295,2000
158300,113915,2000
158300,158303,2000
158300,228943,2000
158300,228944,2000
158300,154825,2000
158300,228946,2000
158300,228947,2000
179371,162914,2000
179371,158302,2000
179371,189914,2000
179371,222087,2000
179371,189914,2000
179371,222087,2000
179371,158295,2000
179371,113915,2000
179371,158303,2000
179371,228943,2000
179371,228944,2000
179371,154825,2000
179371,228946,2000
179371,228947,2000
162914,158302,2000
162914,189914,2000
162914,222087,2000
162914,189914,2000
162914,222087,2000
162914,158295,2000
162914,113915,2000
162914,158303,2000
162914,228943,2000
162914,228944,2000
162914,154825,2000
162914,228946,2000
162914,228947,2000
158302,189914,2000
158302,222087,2000
158302,189914,2000
158302,222087,2000
158302,158295,2000
158302,113915,2000
158302,158303,2000
158302,228943,2000
158302,228944,2000
158302,154825,2000
158302,228946,2000
158302,228947,2000
189914,222087,2000
189914,189914,2000
189914,222087,2000
189914,158295,2000
189914,113915,2000
189914,158303,2000
189914,228943,2000
189914,228944,2000
189914,154825,2000
189914,228946,2000
189914,228947,2000
222087,189914,2000
222087,222087,2000
222087,158295,2000
222087,113915,2000
222087,158303,2000
222087,228943,2000
222087,228944,2000
222087,154825,2000
222087,228946,2000
222087,228947,2000
189914,222087,2000
189914,158295,2000
189914,113915,2000
189914,158303,2000
189914,228943,2000
189914,228944,2000
189914,154825,2000
189914,228946,2000
189914,228947,2000
222087,158295,2000
222087,113915,2000
222087,158303,2000
222087,228943,2000
222087,228944,2000
222087,154825,2000
222087,228946,2000
222087,228947,2000
158295,113915,2000
158295,158303,2000
158295,228943,2000
158295,228944,2000
158295,154825,2000
158295,228946,2000
158295,228947,2000
113915,158303,2000
113915,228943,2000
113915,228944,2000
113915,154825,2000
113915,228946,2000
113915,228947,2000
158303,228943,2000
158303,228944,2000
158303,154825,2000
158303,228946,2000
158303,228947,2000
228943,228944,2000
228943,154825,2000
228943,228946,2000
228943,228947,2000
228944,154825,2000
228944,228946,2000
228944,228947,2000
154825,228946,2000
154825,228947,2000
228946,228947,2000
317342,301568,1998
317342,612300,1998
317342,184534,1998
317342,612301,1998
317342,612302,1998
317342,296278,1998
317342,528648,1998
317342,85069,1998
317342,40494,1998
317342,31924,1998
317342,31926,1998
317342,69430,1998
317342,136715,1998
317342,612303,1998
317342,612304,1998
317342,612305,1998
317342,437880,1998
301568,612300,1998
301568,184534,1998
301568,612301,1998
301568,612302,1998
301568,296278,1998
301568,528648,1998
301568,85069,1998
301568,40494,1998
301568,31924,1998
301568,31926,1998
301568,69430,1998
301568,136715,1998
301568,612303,1998
301568,612304,1998
301568,612305,1998
301568,437880,1998
612300,184534,1998
612300,612301,1998
612300,612302,1998
612300,296278,1998
612300,528648,1998
612300,85069,1998
612300,40494,1998
612300,31924,1998
612300,31926,1998
612300,69430,1998
612300,136715,1998
612300,612303,1998
612300,612304,1998
612300,612305,1998
612300,437880,1998
184534,612301,1998
184534,612302,1998
184534,296278,1998
184534,528648,1998
184534,85069,1998
184534,40494,1998
184534,31924,1998
184534,31926,1998
184534,69430,1998
184534,136715,1998
184534,612303,1998
184534,612304,1998
184534,612305,1998
184534,437880,1998
612301,612302,1998
612301,296278,1998
612301,528648,1998
612301,85069,1998
612301,40494,1998
612301,31924,1998
612301,31926,1998
612301,69430,1998
612301,136715,1998
612301,612303,1998
612301,612304,1998
612301,612305,1998
612301,437880,1998
612302,296278,1998
612302,528648,1998
612302,85069,1998
612302,40494,1998
612302,31924,1998
612302,31926,1998
612302,69430,1998
612302,136715,1998
612302,612303,1998
612302,612304,1998
612302,612305,1998
612302,437880,1998
296278,528648,1998
296278,85069,1998
296278,40494,1998
296278,31924,1998
296278,31926,1998
296278,69430,1998
296278,136715,1998
296278,612303,1998
296278,612304,1998
296278,612305,1998
296278,437880,1998
528648,85069,1998
528648,40494,1998
528648,31924,1998
528648,31926,1998
528648,69430,1998
528648,136715,1998
528648,612303,1998
528648,612304,1998
528648,612305,1998
528648,437880,1998
85069,40494,1998
85069,31924,1998
85069,31926,1998
85069,69430,1998
85069,136715,1998
85069,612303,1998
85069,612304,1998
85069,612305,1998
85069,437880,1998
40494,31924,1998
40494,31926,1998
40494,69430,1998
40494,136715,1998
40494,612303,1998
40494,612304,1998
40494,612305,1998
40494,437880,1998
31924,31926,1998
31924,69430,1998
31924,136715,1998
31924,612303,1998
31924,612304,1998
31924,612305,1998
31924,437880,1998
31926,69430,1998
31926,136715,1998
31926,612303,1998
31926,612304,1998
31926,612305,1998
31926,437880,1998
69430,136715,1998
69430,612303,1998
69430,612304,1998
69430,612305,1998
69430,437880,1998
136715,612303,1998
136715,612304,1998
136715,612305,1998
136715,437880,1998
612303,612304,1998
612303,612305,1998
612303,437880,1998
612304,612305,1998
612304,437880,1998
612305,437880,1998
2518,128233,1991
2518,440,1991
2518,790,1991
2518,25904,1991
2518,33086,1991
2518,46837,1991
2518,4046,1991
2518,54625,1991
2518,414995,1991
2518,414996,1991
128233,440,1991
128233,790,1991
128233,25904,1991
128233,33086,1991
128233,46837,1991
128233,4046,1991
128233,54625,1991
128233,414995,1991
128233,414996,1991
440,790,1991
440,25904,1991
440,33086,1991
440,46837,1991
440,4046,1991
440,54625,1991
440,414995,1991
440,414996,1991
790,25904,1991
790,33086,1991
790,46837,1991
790,4046,1991
790,54625,1991
790,414995,1991
790,414996,1991
25904,33086,1991
25904,46837,1991
25904,4046,1991
25904,54625,1991
25904,414995,1991
25904,414996,1991
33086,46837,1991
33086,4046,1991
33086,54625,1991
33086,414995,1991
33086,414996,1991
46837,4046,1991
46837,54625,1991
46837,414995,1991
46837,414996,1991
4046,54625,1991
4046,414995,1991
4046,414996,1991
54625,414995,1991
54625,414996,1991
414995,414996,1991
128233,18991,1989
128233,800,1989
128233,800,1989
18991,800,1989
18991,800,1989
800,800,1989
10400,10400,1996
10400,10400,1996
10400,10400,1996
10400,10400,1996
10400,10400,1996
10400,10400,1996
61309,61310,1988
61309,59419,1988
61309,30069,1988
61309,61311,1988
61309,61312,1988
61309,61313,1988
61309,30069,1988
61309,61310,1988
61310,59419,1988
61310,30069,1988
61310,61311,1988
61310,61312,1988
61310,61313,1988
61310,30069,1988
61310,61310,1988
59419,30069,1988
59419,61311,1988
59419,61312,1988
59419,61313,1988
59419,30069,1988
59419,61310,1988
30069,61311,1988
30069,61312,1988
30069,61313,1988
30069,30069,1988
30069,61310,1988
61311,61312,1988
61311,61313,1988
61311,30069,1988
61311,61310,1988
61312,61313,1988
61312,30069,1988
61312,61310,1988
61313,30069,1988
61313,61310,1988
30069,61310,1988
61309,407970,2009
61309,407971,2009
61309,390105,2009
61309,390106,2009
61309,390107,2009
61309,390108,2009
61309,390109,2009
61309,390110,2009
61309,390110,2009
61309,89809,2009
61309,89808,2009
61309,89809,2009
61309,162810,2009
61309,57364,2009
61309,162811,2009
61309,162810,2009
61309,358774,2009
407970,407971,2009
407970,390105,2009
407970,390106,2009
407970,390107,2009
407970,390108,2009
407970,390109,2009
407970,390110,2009
407970,390110,2009
407970,89809,2009
407970,89808,2009
407970,89809,2009
407970,162810,2009
407970,57364,2009
407970,162811,2009
407970,162810,2009
407970,358774,2009
407971,390105,2009
407971,390106,2009
407971,390107,2009
407971,390108,2009
407971,390109,2009
407971,390110,2009
407971,390110,2009
407971,89809,2009
407971,89808,2009
407971,89809,2009
407971,162810,2009
407971,57364,2009
407971,162811,2009
407971,162810,2009
407971,358774,2009
390105,390106,2009
390105,390107,2009
390105,390108,2009
390105,390109,2009
390105,390110,2009
390105,390110,2009
390105,89809,2009
390105,89808,2009
390105,89809,2009
390105,162810,2009
390105,57364,2009
390105,162811,2009
390105,162810,2009
390105,358774,2009
390106,390107,2009
390106,390108,2009
390106,390109,2009
390106,390110,2009
390106,390110,2009
390106,89809,2009
390106,89808,2009
390106,89809,2009
390106,162810,2009
390106,57364,2009
390106,162811,2009
390106,162810,2009
390106,358774,2009
390107,390108,2009
390107,390109,2009
390107,390110,2009
390107,390110,2009
390107,89809,2009
390107,89808,2009
390107,89809,2009
390107,162810,2009
390107,57364,2009
390107,162811,2009
390107,162810,2009
390107,358774,2009
390108,390109,2009
390108,390110,2009
390108,390110,2009
390108,89809,2009
390108,89808,2009
390108,89809,2009
390108,162810,2009
390108,57364,2009
390108,162811,2009
390108,162810,2009
390108,358774,2009
390109,390110,2009
390109,390110,2009
390109,89809,2009
390109,89808,2009
390109,89809,2009
390109,162810,2009
390109,57364,2009
390109,162811,2009
390109,162810,2009
390109,358774,2009
390110,390110,2009
390110,89809,2009
390110,89808,2009
390110,89809,2009
390110,162810,2009
390110,57364,2009
390110,162811,2009
390110,162810,2009
390110,358774,2009
390110,89809,2009
390110,89808,2009
390110,89809,2009
390110,162810,2009
390110,57364,2009
390110,162811,2009
390110,162810,2009
390110,358774,2009
89809,89808,2009
89809,89809,2009
89809,162810,2009
89809,57364,2009
89809,162811,2009
89809,162810,2009
89809,358774,2009
89808,89809,2009
89808,162810,2009
89808,57364,2009
89808,162811,2009
89808,162810,2009
89808,358774,2009
89809,162810,2009
89809,57364,2009
89809,162811,2009
89809,162810,2009
89809,358774,2009
162810,57364,2009
162810,162811,2009
162810,162810,2009
162810,358774,2009
57364,162811,2009
57364,162810,2009
57364,358774,2009
162811,162810,2009
162811,358774,2009
162810,358774,2009
7638,128957,2002
7638,67067,2002
7638,67068,2002
7638,7663,2002
7638,974,2002
7638,7715,2002
7638,168046,2002
7638,67070,2002
7638,67071,2002
7638,67072,2002
7638,46460,2002
7638,7639,2002
7638,48761,2002
7638,46513,2002
7638,7677,2002
7638,7642,2002
7638,67074,2002
7638,67075,2002
7638,7671,2002
7638,34170,2002
7638,67076,2002
7638,7643,2002
7638,54814,2002
7638,67078,2002
128957,67067,2002
128957,67068,2002
128957,7663,2002
128957,974,2002
128957,7715,2002
128957,168046,2002
128957,67070,2002
128957,67071,2002
128957,67072,2002
128957,46460,2002
128957,7639,2002
128957,48761,2002
128957,46513,2002
128957,7677,2002
128957,7642,2002
128957,67074,2002
128957,67075,2002
128957,7671,2002
128957,34170,2002
128957,67076,2002
128957,7643,2002
128957,54814,2002
128957,67078,2002
67067,67068,2002
67067,7663,2002
67067,974,2002
67067,7715,2002
67067,168046,2002
67067,67070,2002
67067,67071,2002
67067,67072,2002
67067,46460,2002
67067,7639,2002
67067,48761,2002
67067,46513,2002
67067,7677,2002
67067,7642,2002
67067,67074,2002
67067,67075,2002
67067,7671,2002
67067,34170,2002
67067,67076,2002
67067,7643,2002
67067,54814,2002
67067,67078,2002
67068,7663,2002
67068,974,2002
67068,7715,2002
67068,168046,2002
67068,67070,2002
67068,67071,2002
67068,67072,2002
67068,46460,2002
67068,7639,2002
67068,48761,2002
67068,46513,2002
67068,7677,2002
67068,7642,2002
67068,67074,2002
67068,67075,2002
67068,7671,2002
67068,34170,2002
67068,67076,2002
67068,7643,2002
67068,54814,2002
67068,67078,2002
7663,974,2002
7663,7715,2002
7663,168046,2002
7663,67070,2002
7663,67071,2002
7663,67072,2002
7663,46460,2002
7663,7639,2002
7663,48761,2002
7663,46513,2002
7663,7677,2002
7663,7642,2002
7663,67074,2002
